date,medium,path,identifier,category,name,artist,description,accession_number,source,license,depicted_place
2000-04-08,Foto,https://webservices.picturae.com/mediabank/media/9b2107d0-7f8c-45ca-b011-48084af6a0ab/downloadoriginal/4d48678b-e031-4207-8dda-baf3b409c10f?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b2107d0-7f8c-45ca-b011-48084af6a0ab:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Links_Cabeljaustraat_1._Rechts_Cabeljaustraat_3._-_RAA011000487_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Links Cabeljaustraat 1. Rechts Cabeljaustraat 3.}},RAA011000487,View this picture on the website of the [https://hdl.handle.net/21.12106/9b2107d0-7f8c-45ca-b011-48084af6a0ab Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
2003-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b234e1f-cac2-ceca-7419-d9b1dca7a4ec/downloadoriginal/f250247e-31a3-53dd-3375-d85a424a7a93?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b234e1f-cac2-ceca-7419-d9b1dca7a4ec:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Voormalig_accijnshuis,_hoek_Tienenwal_55_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Mon_-_RAA-DMGA-00226_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Voormalig accijnshuis, hoek Tienenwal 55 Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00226,View this picture on the website of the [https://hdl.handle.net/21.12106/9b234e1f-cac2-ceca-7419-d9b1dca7a4ec Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b248271-f466-318c-5659-5e4df755cae9/downloadoriginal/7f98e28d-c7ad-77b9-7a45-f59945aa4533?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b248271-f466-318c-5659-5e4df755cae9:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Huis_van_Achten_interieur_detail_tegelvloer_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_-_RAA-DMGA-01866_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Huis van Achten interieur detail tegelvloer Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-01866,View this picture on the website of the [https://hdl.handle.net/21.12106/9b248271-f466-318c-5659-5e4df755cae9 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-04-09,Dia,https://webservices.picturae.com/mediabank/media/9b25d1c6-0d28-02bd-5a0e-a9130a10d6b1/downloadoriginal/f32fa337-3897-9f68-e96e-d0cd297acea1?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b25d1c6-0d28-02bd-5a0e-a9130a10d6b1:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Baileybrug_montage_door_de_Genie,_hoek_Rijnstraat_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afd_-_RAA-DMGA-00697_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Baileybrug montage door de Genie, hoek Rijnstraat Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00697,View this picture on the website of the [https://hdl.handle.net/21.12106/9b25d1c6-0d28-02bd-5a0e-a9130a10d6b1 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-05-28,Negatief,https://webservices.picturae.com/mediabank/media/9b2a7df0-7387-48c0-8772-2ad251ddc5e9/downloadoriginal/e0c8705f-d3b4-4214-b5f1-f091399185c0?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b2a7df0-7387-48c0-8772-2ad251ddc5e9:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Nicolaas_Beetskade_46._Zijgevel._-_FO1014117_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Nicolaas Beetskade 46. Zijgevel.}},FO1014117,View this picture on the website of the [https://hdl.handle.net/21.12106/9b2a7df0-7387-48c0-8772-2ad251ddc5e9 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b2f4c1f-51ef-c139-ff91-71efab15878e/downloadoriginal/01a98227-d437-1d35-a7c3-31861499857a?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b2f4c1f-51ef-c139-ff91-71efab15878e:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Bouw_van_Regulierstunnel_met_spoorwegviaduct_en_Westerweg_viaduct,_tussen_Heilooër_Tolweg_en_Martin_-_RAA-DMGA-00028_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Bouw van Regulierstunnel met spoorwegviaduct en Westerweg viaduct, tussen Heilooër Tolweg en Martin Luther Kingweg, tijdens nachtelijk werk Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00028,View this picture on the website of the [https://hdl.handle.net/21.12106/9b2f4c1f-51ef-c139-ff91-71efab15878e Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b35ae4d-f739-9fa4-ca3e-847e33f16dbb/downloadoriginal/1f3a893e-cda6-5003-8ded-abb22fc1f8c5?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b35ae4d-f739-9fa4-ca3e-847e33f16dbb:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Detail_zijgevel_in_steeg_tussen_nummer_16-18_tijdens_restauratie_Tussen_ongeveer_de_jaren_1960_en_19_-_RAA-DMGA-00998_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Detail zijgevel in steeg tussen nummer 16-18 tijdens restauratie Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-00998,View this picture on the website of the [https://hdl.handle.net/21.12106/9b35ae4d-f739-9fa4-ca3e-847e33f16dbb Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1992-11-23,Negatief,https://webservices.picturae.com/mediabank/media/9b4cc2a0-9076-4e0f-8245-59e8dece818b/downloadoriginal/9e4e814c-36c6-4296-8e7d-c4d6ba8e8947?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b4cc2a0-9076-4e0f-8245-59e8dece818b:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Fontein_Verschuirstraat_14,_voorgevel_met_erker,_dakkapel_en_glas_in_lood._-_FO1016122_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Fontein Verschuirstraat 14, voorgevel met erker, dakkapel en glas in lood.}}",FO1016122,View this picture on the website of the [https://hdl.handle.net/21.12106/9b4cc2a0-9076-4e0f-8245-59e8dece818b Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1990-05-02,Negatief,https://webservices.picturae.com/mediabank/media/9b5094cc-d0f5-4276-92e4-9d98a5d59104/downloadoriginal/cf53cb14-b069-4b1b-902e-694a79cbac19?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b5094cc-d0f5-4276-92e4-9d98a5d59104:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Frans_Halsstraat_16,_voorgevel._-_FO1015040_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Frans Halsstraat 16, voorgevel.}}",FO1015040,View this picture on the website of the [https://hdl.handle.net/21.12106/9b5094cc-d0f5-4276-92e4-9d98a5d59104 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1975-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b50f452-d54b-a0f9-6241-1ef4d8f366c5/downloadoriginal/37168f73-2506-fa8c-9585-5c2e435dd05c?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b50f452-d54b-a0f9-6241-1ef4d8f366c5:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Gracht_met_""Elizabeth,_boot_van_het_jaar""_uit_Alkmaar_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_-_RAA-DMGA-00846_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Gracht met ""Elizabeth, boot van het jaar"" uit Alkmaar Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00846,View this picture on the website of the [https://hdl.handle.net/21.12106/9b50f452-d54b-a0f9-6241-1ef4d8f366c5 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-05-25,Negatief,https://webservices.picturae.com/mediabank/media/9b53ea9b-feb4-4341-9d04-3232d98c3bdd/downloadoriginal/9d4ed09f-8e0d-48ef-afbf-ea2faa3d0350?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b53ea9b-feb4-4341-9d04-3232d98c3bdd:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Van_Beyerenstraat_19._Voorgevel_doorzonwoning._Televisie-antennes._-_FO1014189_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Van Beyerenstraat 19. Voorgevel doorzonwoning. Televisie-antennes.}},FO1014189,View this picture on the website of the [https://hdl.handle.net/21.12106/9b53ea9b-feb4-4341-9d04-3232d98c3bdd Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1980-08-18,Negatief,https://webservices.picturae.com/mediabank/media/9b5f77d5-0527-4784-b46e-b6d76720a545/downloadoriginal/5a15daf6-0427-4b4f-b56e-08f2679db0e8?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b5f77d5-0527-4784-b46e-b6d76720a545:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Schermerweg_29,_voorgevel_met_erker_en_balkon._-_FO1016005_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Schermerweg 29, voorgevel met erker en balkon.}}",FO1016005,View this picture on the website of the [https://hdl.handle.net/21.12106/9b5f77d5-0527-4784-b46e-b6d76720a545 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b615e49-3e70-7d5d-e201-87dd4df21f4d/downloadoriginal/80c071de-4974-5eca-6000-47c8d3eeb1c2?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b615e49-3e70-7d5d-e201-87dd4df21f4d:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Herstelwerk_van_kademuren_en_Eenhoornbrug,_zicht_naar_Accijnstoren_Tussen_ongeveer_de_jaren_1960_en_-_RAA-DMGA-00088_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Herstelwerk van kademuren en Eenhoornbrug, zicht naar Accijnstoren Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00088,View this picture on the website of the [https://hdl.handle.net/21.12106/9b615e49-3e70-7d5d-e201-87dd4df21f4d Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1980-02-00,Foto,https://webservices.picturae.com/mediabank/media/9b667c17-3bee-416e-bd6f-7a2544d0b003/downloadoriginal/42a977cf-2022-452f-86bc-5d1296d3a152?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b667c17-3bee-416e-bd6f-7a2544d0b003:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Geesterweg_21,_hoek_Snaarmanslaan,_Villa_Westerhout._Interieur._De_achterdeur_in_de_keuken._-_RAA011001374_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Geesterweg 21, hoek Snaarmanslaan, Villa Westerhout. Interieur. De achterdeur in de keuken.}}",RAA011001374,View this picture on the website of the [https://hdl.handle.net/21.12106/9b667c17-3bee-416e-bd6f-7a2544d0b003 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1993-02-01,Negatief,https://webservices.picturae.com/mediabank/media/9b6711f3-0ff7-4bfe-9be2-2ba6535f7424/downloadoriginal/1fab3315-a147-4543-9b6e-fd01a64e060b?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b6711f3-0ff7-4bfe-9be2-2ba6535f7424:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kastanjelaan_23,_voorgevel._-_FO1015340_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kastanjelaan 23, voorgevel.}}",FO1015340,View this picture on the website of the [https://hdl.handle.net/21.12106/9b6711f3-0ff7-4bfe-9be2-2ba6535f7424 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-11-28,Negatief,https://webservices.picturae.com/mediabank/media/9b6939e6-f816-49fb-9ecf-7693ded7a89f/downloadoriginal/cb5c076c-49de-402f-be18-f03ca9760669?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b6939e6-f816-49fb-9ecf-7693ded7a89f:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_der_Meijstraat_14,_voorgevel_met_erker,_en_dakkapel._-_FO1015699_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van der Meijstraat 14, voorgevel met erker, en dakkapel.}}",FO1015699,View this picture on the website of the [https://hdl.handle.net/21.12106/9b6939e6-f816-49fb-9ecf-7693ded7a89f Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-00-00,Dia,https://webservices.picturae.com/mediabank/media/9b69ddf6-f325-4c0a-9713-8a0d5ca4b4e1/downloadoriginal/a530800b-548c-e58e-8bf9-66324685e2ce?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b69ddf6-f325-4c0a-9713-8a0d5ca4b4e1:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Houten_woning,_hoek_Notweg_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monumentenzorg_va_-_RAA-DMGA-00950_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Houten woning, hoek Notweg Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00950,View this picture on the website of the [https://hdl.handle.net/21.12106/9b69ddf6-f325-4c0a-9713-8a0d5ca4b4e1 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-10-02,Negatief,https://webservices.picturae.com/mediabank/media/9b6c0535-84d8-42b6-9877-f100da872d03/downloadoriginal/61323f55-3c1a-4338-bd2b-0617f3576b48?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b6c0535-84d8-42b6-9877-f100da872d03:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Gezicht_op_Marnixstraat._-_FO1015692_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Gezicht op Marnixstraat.}},FO1015692,View this picture on the website of the [https://hdl.handle.net/21.12106/9b6c0535-84d8-42b6-9877-f100da872d03 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-11-17,Foto,https://webservices.picturae.com/mediabank/media/9b6d3246-fe0e-4946-9ee5-2c256d76d33c/downloadoriginal/994e84f2-67d3-4fb6-aebb-853c313ea211?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b6d3246-fe0e-4946-9ee5-2c256d76d33c:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kennemerpark_31,_hoek_Parkstraat,_Hofdijk._Lijstgevel,_kroonlijst,_schuiframen,_segmentbogen._Op_de_-_RAA011002245_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kennemerpark 31, hoek Parkstraat, Hofdijk. Lijstgevel, kroonlijst, schuiframen, segmentbogen. Op de voorgrond het park op de voormalige stadswal langs de Nieuwlandersingel.}}",RAA011002245,View this picture on the website of the [https://hdl.handle.net/21.12106/9b6d3246-fe0e-4946-9ee5-2c256d76d33c Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-12-01,Foto,https://webservices.picturae.com/mediabank/media/9b70ffa0-cbcc-447f-a261-e71434a3969b/downloadoriginal/74d06112-7497-4c0a-ad68-dbf279332ad7?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b70ffa0-cbcc-447f-a261-e71434a3969b:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Bierkade_8-9._Garage_Martin_Schilder_b.v._Een_ontwerp_uit_1929_van_de_architect_P.J._van_der_List._-_RAA011000255_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Bierkade 8-9. Garage Martin Schilder b.v. Een ontwerp uit 1929 van de architect P.J. van der List.}},RAA011000255,View this picture on the website of the [https://hdl.handle.net/21.12106/9b70ffa0-cbcc-447f-a261-e71434a3969b Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1992-06-11,Foto,https://webservices.picturae.com/mediabank/media/9b770ad2-0d48-4e1e-8938-fd987fdb91a6/downloadoriginal/b6212919-02ab-443c-9acd-1c4beafb266a?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:9b770ad2-0d48-4e1e-8938-fd987fdb91a6:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Koorstraat_20,_hoek_Lindegracht_53-45,_schouwburg-restaurant_het_Gulden_Vlies._Het_schouwburggedeelt_-_RAA011009481_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Koorstraat 20, hoek Lindegracht 53-45, schouwburg/restaurant het Gulden Vlies. Het schouwburggedeelte, gesloopt in 1993. Interieur toneelzaal.}}",RAA011009481,View this picture on the website of the [https://hdl.handle.net/21.12106/9b770ad2-0d48-4e1e-8938-fd987fdb91a6 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
